"Identification.id","Identification.Name","Identification.Year","Physical.Absolute Magnitude","Physical.Size.Minimum Estimated Diameter","Physical.Size.Maximum Estimated Diameter","Physical.Hazardous","Approach.Miss Distance","Approach.Relative Velocity","Orbital.Orbiting Body"
"3477942","(2009 WY7)","2009","24.1","0.040230458","0.0899580388","True","65330393.89998386","105070.631623326","Earth"
"3799267","(2018 CW1)","2018","21.6","0.1272198785","0.2844722965","True","66674170.994016305","20806.4798849272","Earth"
"54193841","(2021 RW4)","2021","25.07","0.0257368254","0.0575492912","True","9253785.8029387","32714.3510776417","Earth"
"3615463","(2012 UK171)","2012","24.43","0.0345585074","0.0772751717","True","44264165.23614226","28900.9275587187","Earth"
"3152317","(2003 GQ22)","2003","21.48","0.1344481952","0.3006353038","True","42615524.94664402","47190.8007789948","Earth"
"2418846","418846 (2008 WJ60)","2008","21.38","0.1407845434","0.3148038092","True","72059945.32428236","48310.5709207544","Earth"
"3572706","(2011 OB)","2011","19.41","0.3487827332","0.7799019007","True","62753067.2073611","79387.529326475","Earth"
"54297314","(2021 KA17)","2021","21.95","0.1082816778","0.2421251924","True","43241636.702518","29470.2585288587","Earth"
"3553279","(2010 XB24)","2010","21.83","0.1144339731","0.2558821427","True","61142977.72048996","89799.7095472216","Earth"
"54431503","(2024 FL1)","2024","24.28","0.0370301078","0.0828018383","True","7289155.183524697","43975.1654517841","Earth"
"54434349","(2024 GE6)","2024","24.64","0.0313729225","0.0701519874","True","28040208.5266463","23666.0670586276","Earth"
"54329155","(2022 WB5)","2022","25.65","0.0197040262","0.044059542","True","2233473.535022695","39471.4505077985","Earth"
"54407112","(2023 WJ1)","2023","26.29","0.0146742183","0.0328125497","True","47994623.59163964","48933.1933034386","Earth"
"3338368","(2006 QQ23)","2006","19.76","0.2968622513","0.6638041738","True","17153270.391449183","29882.204375496","Earth"
"2244977","244977 (2004 BE68)","2004","18.48","0.5352479056","1.1968507018","True","34548792.10864265","47806.3867889498","Earth"
"3827101","(2018 QO1)","2018","23.2","0.0608912622","0.1361570015","True","48216327.59010028","38800.8771282871","Earth"
"54177976","(2021 PT)","2021","21.87","0.1123453177","0.2512117673","True","63526928.95546549","21064.6573219441","Earth"
"54114198","(2021 CV4)","2021","24.6","0.0319561887","0.0714562102","True","58982459.26688037","64716.9546315794","Earth"
"2216523","216523 (2001 HY7)","2001","20.7","0.1925550782","0.4305662442","True","66553382.06846963","64009.0754614771","Earth"
"3739011","(2015 YU7)","2015","21.37","0.1414343753","0.3162568776","True","67637759.4179599","50332.1525061883","Earth"
"2523950","523950 (1998 SZ27)","1998","20.17","0.2457847746","0.5495914639","True","15150340.353668837","59357.4819831529","Earth"
"2068950","68950 (2002 QF15)","2002","16.39","1.4013769717","3.1335741707","True","23787735.77895891","68555.3959542427","Earth"
"3371673","(2007 FK1)","2007","20.27","0.2347226375","0.5248557734","True","8138731.465432626","30212.2349217913","Earth"
"3180145","(2004 HZ)","2004","22.6","0.0802703167","0.1794898848","True","34087769.99475417","35727.2650361831","Earth"
"2138947","138947 (2001 BA40)","2001","18.82","0.4576726672","1.0233871954","True","59680613.407562576","35167.6712500954","Earth"
"2515767","515767 (2015 JA2)","2015","21.17","0.1550797087","0.3467687706","True","47332137.39791111","78527.5183449752","Earth"
"3591611","(2011 YG6)","2011","21.09","0.1608996045","0.3597824532","True","69398798.72070181","51483.9495576974","Earth"
"2354182","354182 (2002 DU3)","2002","20.77","0.1864468183","0.41690776","True","66212834.634842105","74579.8030585916","Earth"
"2242643","242643 (2005 NZ6)","2005","17.38","0.8882904164","1.9862777548","True","19107676.38540315","97890.5363255222","Earth"
"3774614","(2017 JE3)","2017","21.99","0.1063053145","0.2377059096","True","20753460.07365416","39943.71663484","Earth"
"54109176","(2021 BM3)","2021","21.47","0.1350687798","0.3020229733","True","3349132.03848655","74716.9100319798","Earth"
"3836178","(2018 VC7)","2018","27.4","0.0088014652","0.0196806745","True","38551222.174320415","26248.3888163679","Earth"
"54408397","(2023 WK3)","2023","20.58","0.2034955781","0.4550299458","True","15841208.105695894","57875.0618756156","Earth"
"2667255","667255 (2011 EG17)","2011","20.68","0.1943367684","0.4345502246","True","30647742.170777332","70642.483716699","Earth"
"3693520","(2014 UV)","2014","20.5","0.2111324448","0.4721064988","True","28747771.176568553","65717.4785247029","Earth"
"3370281","(2007 EN)","2007","21.26","0.1487835705","0.3326901775","True","44569953.11100232","61595.6200733038","Earth"
"3170204","(2003 YS17)","2003","21.6","0.1272198785","0.2844722965","True","5370057.009571967","37667.778653344","Earth"
"54137809","(2021 GN16)","2021","21.73","0.1198270801","0.2679414966","True","70586448.13234684","101330.1188003146","Earth"
"2138127","138127 (2000 EE14)","2000","17.11","1.0059003902","2.249261651","True","27884737.070275422","72898.9851052825","Earth"
"3511892","(2010 EF44)","2010","20.17","0.2457847746","0.5495914639","True","11670976.278408248","121402.4100873023","Earth"
"2454101","454101 (2013 BP73)","2013","20.45","0.2160503512","0.4831032718","True","3931918.770189619","77461.7282767858","Earth"
"2442523","442523 (2011 WU95)","2011","19.51","0.3330849243","0.744800533","True","20165146.403764583","36607.659359328","Earth"
"3740096","(2016 AX165)","2016","23.0","0.0667659413","0.1492931834","True","11345992.423743824","34880.7977354602","Earth"
"3519518","(2010 JK1)","2010","24.4","0.0350392641","0.0783501764","True","10244769.142348817","10163.7404934353","Earth"
"3304566","(2005 WS3)","2005","21.23","0.1508533561","0.3373183589","True","42792594.32621998","83088.5640426306","Earth"
"3449591","(2009 EP2)","2009","21.61","0.1266353563","0.283165265","True","26352658.92322551","53106.0663574894","Earth"
"2514596","514596 (2003 FG)","2003","19.73","0.3009920165","0.6730386097","True","26663443.71101867","73462.1148619013","Earth"
"2511684","511684 (2015 BN509)","2015","20.79","0.1847374636","0.4130855266","True","37448767.163902976","92857.7981888899","Earth"
"3328632","(2006 FK)","2006","21.3","0.1460679643","0.3266178974","True","56715056.36646976","55846.5126651745","Earth"
"2487577","487577 (2014 YQ15)","2014","21.08","0.1616422833","0.3614431336","True","24358269.323124953","27787.3245823191","Earth"
"3311964","(2006 AM4)","2006","21.8","0.1160259082","0.2594418179","True","73426370.78784345","48395.5188882984","Earth"
"3702320","(2014 XL8)","2014","19.39","0.3520099801","0.7871182442","True","18356049.009681977","116791.2282771529","Earth"
"2365424","365424 (2010 KX7)","2010","21.91","0.1102947845","0.2466266358","True","5828741.86617871","41113.5295071647","Earth"
"2480883","480883 (2001 YE4)","2001","20.92","0.1740022951","0.38908096","True","11576870.332064768","39478.3481961346","Earth"
"3404768","(2008 EE5)","2008","19.71","0.3037770614","0.6792661593","True","28985839.05771744","87167.7602136634","Earth"
"54054402","(2020 RR8)","2020","26.4","0.0139493823","0.0311917671","True","17323213.856005136","21857.8797316643","Earth"
"3794988","(2017 YZ1)","2017","20.43","0.2180494405","0.4875733714","True","41906505.5276235","41499.9523548698","Earth"
"2523598","523598 (2003 ED50)","2003","20.77","0.1864468183","0.41690776","True","15814873.898966825","94971.5583799378","Earth"
"3409645","(2008 HZ1)","2008","19.2","0.3841978911","0.8590926012","True","67338651.29743236","87468.7761447574","Earth"
"3370284","(2007 ES)","2007","18.78","0.4661814374","1.0424133839","True","73793202.86642572","96310.5262482506","Earth"
"3662200","(2014 DH)","2014","26.6","0.0127219879","0.0284472297","True","41609342.329003826","68735.2484867184","Earth"
"3329278","(2006 GB)","2006","20.34","0.2272767323","0.5082062231","True","41244295.0128498","46534.73785808","Earth"
"3780640","(2017 PR25)","2017","21.08","0.1616422833","0.3614431336","True","6847244.646322332","48662.7903940464","Earth"
"54016489","(2020 GA2)","2020","21.14","0.1572370824","0.3515928047","True","3285306.795401252","88987.5147702888","Earth"
"2368565","368565 (2004 FE5)","2004","20.09","0.2550086879","0.5702167609","True","42311930.58047242","50145.2093032412","Earth"
"54321820","(2022 UV15)","2022","26.0","0.0167708462","0.0375007522","True","850694.780302558","41215.1137152275","Earth"
"54297321","(2022 QU3)","2022","26.84","0.0113908197","0.0254706471","True","49817555.183388576","72383.8493971631","Earth"
"54272756","(2022 GA4)","2022","20.32","0.229379698","0.5129085974","True","58445108.2805754","59469.5949589386","Earth"
"3010077","(1997 GD32)","1997","21.5","0.1332155667","0.2978790628","True","4957691.258825891","54678.4080193339","Earth"
"2322756","322756 (2001 CK32)","2001","19.23","0.3789264984","0.8473054089","True","66157576.51769661","82183.0247633747","Earth"
"3739672","(2016 AU130)","2016","18.66","0.4926687055","1.1016407159","True","57563140.3348255","61336.1372704135","Earth"
"3824084","(2018 JD2)","2018","19.02","0.4174024334","0.933340215","True","36400429.706550576","163379.1622068306","Earth"
"3387458","(2007 TH1)","2007","21.88","0.1118291378","0.250057554","True","16941357.259424515","49176.3528905447","Earth"
"2154590","154590 (2003 MA3)","2003","21.71","0.1209358264","0.2704207287","True","4521640.874105675","41038.199109688","Earth"
"2509352","509352 (2007 AG)","2007","20.16","0.2469192656","0.5521282628","True","42532159.992728464","59647.0320656712","Earth"
"3022974","(1999 TT16)","1999","19.94","0.273246732","0.6109982675","True","37248230.06726438","52288.600619642","Earth"
"54335605","(2022 YP1)","2022","20.85","0.1797028549","0.4018277992","True","48779720.54369527","50948.6783848884","Earth"
"3825481","(2018 MY6)","2018","21.38","0.1407845434","0.3148038092","True","33141513.710752618","88214.496968696","Earth"
"3757398","(2016 PQ39)","2016","21.1","0.160160338","0.358129403","True","26873831.52820103","40475.2196205767","Earth"
"2523609","523609 (2005 PJ2)","2005","19.53","0.3300311834","0.7379721607","True","34146233.29114379","59947.5982283024","Earth"
"3633188","(2013 FW13)","2013","21.7","0.1214940408","0.2716689341","True","59739905.96982496","42600.1826204186","Earth"
"54016681","(2020 HF4)","2020","27.4","0.0088014652","0.0196806745","True","29535700.97372965","23302.1381688568","Earth"
"3395309","(2007 VL243)","2007","17.68","0.77366861","1.729975604","True","72469366.18111835","108135.9729027673","Earth"
"2495187","495187 (2012 VO76)","2012","21.05","0.1638909515","0.3664713084","True","52178934.68782426","70011.071953317","Earth"
"2163348","163348 (2002 NN4)","2002","20.08","0.2561857545","0.5728487619","True","55432184.35014044","33789.8874056375","Earth"
"54319881","(2022 UD8)","2022","24.32","0.0363542322","0.0812905344","True","16039773.906322142","23670.5850110928","Earth"
"2529753","529753 (2010 MF1)","2010","19.65","0.3122877701","0.6982966825","True","63219193.19665973","78310.0164787632","Earth"
"54412467","(2023 XP)","2023","26.1","0.0160160338","0.0358129403","True","38532408.62651092","38051.9683883168","Earth"
"54184277","(2021 PQ6)","2021","22.95","0.0683211199","0.1527706684","True","55247342.14947523","32390.7977124124","Earth"
"3703885","(2015 AQ45)","2015","21.45","0.1363185559","0.3048175575","True","73569808.92066684","19192.2994403923","Earth"
"2524522","524522 Zoozve (2002 VE68)","2002","20.54","0.2072788434","0.4634895841","True","22002953.55891271","46917.4622470088","Earth"
"54359256","(2023 JD6)","2023","21.34","0.1434019235","0.320656449","True","59304449.638246514","93373.7313415417","Earth"
"3404763","(2008 ER)","2008","21.42","0.1382149359","0.3090579921","True","59645306.11115389","66068.833839043","Earth"
"3873200","(2019 SJ10)","2019","17.7","0.7665755735","1.7141150923","True","48522936.53286983","43735.6602485413","Earth"
"2424392","424392 (2007 YJ)","2007","22.12","0.1001278698","0.2238927232","True","13847565.372961313","23023.5375034081","Earth"
"54382892","(2023 RC8)","2023","21.88","0.1118291378","0.250057554","True","44554869.00817235","70096.2733933427","Earth"
"3545906","(2010 RK64)","2010","21.0","0.1677084622","0.3750075218","True","57149191.92837355","44861.3683537558","Earth"
"54087416","(2020 VF)","2020","24.1","0.040230458","0.0899580388","True","65963880.905647784","80181.8016131416","Earth"
"3409438","(2008 GJ110)","2008","20.49","0.2121069879","0.4742856434","True","14223102.01304655","103758.788316577","Earth"
"3781304","(2017 QB35)","2017","29.3","0.0036690614","0.0082042706","True","4806949.982385907","12262.4335939721","Earth"
"2378160","378160 (2006 WX1)","2006","19.68","0.3080030213","0.6887156928","True","60181128.17730788","46272.6816514823","Earth"
"3582088","(2011 UK10)","2011","25.1","0.0253837029","0.0567596853","True","68217778.3197918","27317.4398365586","Earth"
"3102694","(2001 XP31)","2001","22.16","0.0983003302","0.2198062205","True","32197990.89399148","29871.5763262693","Earth"
"3599930","(2012 CA55)","2012","21.9","0.1108038821","0.2477650126","True","41194495.407825075","57881.013070752","Earth"
"3183851","(2004 LY5)","2004","21.68","0.1226182113","0.2741826558","True","48135973.74211208","130793.5966577292","Earth"
"3152317","(2003 GQ22)","2003","21.48","0.1344481952","0.3006353038","True","46196343.69433567","46184.3147075278","Earth"
"54291603","(2022 OU1)","2022","22.16","0.0983003302","0.2198062205","True","43412302.59014798","61845.0005751156","Earth"
"3674010","(2014 MV18)","2014","23.83","0.0455569852","0.1018685158","True","46495499.49170438","16505.2805878304","Earth"
"3824092","(2018 JM2)","2018","25.55","0.0206326484","0.0461360043","True","53603574.98067267","39881.9424933551","Earth"
"54446552","(2024 LR2)","2024","21.18","0.1543671822","0.3451755128","True","38649613.90516216","57181.80619692","Earth"
"3741150","(2016 BA40)","2016","18.66","0.4926687055","1.1016407159","True","62687874.774382085","151441.9046122291","Earth"
"3727045","(2015 RW35)","2015","29.2","0.0038419789","0.008590926","True","66559348.270881824","25464.9284666117","Earth"
"54048892","(2020 OM1)","2020","20.9","0.1756123185","0.3926810818","True","69773477.94059515","71966.0490774541","Earth"
"3799852","(2018 ET2)","2018","19.16","0.3913406631","0.8750643252","True","64671484.03781492","139020.7048961393","Earth"
"2137170","137170 (1999 HF1)","1999","14.67","3.0942469862","6.9189466003","True","50771099.03786846","67741.4478801517","Earth"
"54148940","(2010 NT81)","2010","21.48","0.1344481952","0.3006353038","True","72042231.3058576","25806.8574115329","Earth"
"2250680","250680 (2005 QC5)","2005","19.63","0.3151773333","0.7047579421","True","61935547.81918165","54083.1841033068","Earth"
"54191333","(2021 QP3)","2021","22.7","0.0766575574","0.1714115092","True","71537875.92495556","93103.8543442602","Earth"
"3873140","(2019 SV8)","2019","20.53","0.208235599","0.4656289548","True","61007895.735730305","70109.774670465","Earth"
"2434196","434196 (2003 HG2)","2003","21.61","0.1266353563","0.283165265","True","48843865.417589605","36516.866201447","Earth"
"54347920","(2023 ED1)","2023","25.36","0.0225193047","0.050354696","True","24097381.73800691","15735.8251684027","Earth"
"2523818","523818 (2010 SH13)","2010","21.27","0.1480999721","0.331161605","True","58915198.37407243","29977.1727127875","Earth"
"2153460","153460 (2001 RN)","2001","19.71","0.3037770614","0.6792661593","True","23110736.36283212","72769.6746216198","Earth"
"3770280","(2017 EA)","2017","30.8","0.0018388867","0.0041118757","True","33399201.831265185","86188.3308492358","Earth"
"3836286","(2018 WU)","2018","24.7","0.0305179233","0.0682401509","True","72366118.47349684","94575.0218220346","Earth"
"3748487","(2016 FV13)","2016","25.92","0.0174002295","0.038908096","True","696243.626284444","39469.5326603236","Earth"
"2529366","529366 (2009 WM1)","2009","20.42","0.219055911","0.4898239078","True","67968612.64033526","46467.1400298437","Earth"
